,Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Previous_Day_Close_Price,Change_In_Price,Percent_Change_In_Price,Previous_Day_Volumn,Change_In_Volume,Percent_Change_In_Volume
40,2020-03-02,69.2249984741211,69.39749908447266,65.25,69.10749816894531,68.87644958496094,89074400,,,67.51750183105469,1.589996337890625,0.023549395264492734,113325200.0,-24250800.0,-0.21399300420383105
41,2020-03-03,69.6675033569336,70.26750183105469,65.61499786376953,66.47250366210938,66.25027465820312,65279200,,,69.10749816894531,-2.6349945068359375,-0.03812892344032237,89074400.0,-23795200.0,-0.26713848198809087
42,2020-03-04,67.55000305175781,71.22250366210938,66.80000305175781,71.12750244140625,70.88969421386719,59740800,,,66.47250366210938,4.654998779296875,0.07002893712201663,65279200.0,-5538400.0,-0.08484172600154416
43,2020-03-05,69.125,70.80000305175781,67.875,68.32250213623047,68.09405517578125,54032800,,,71.12750244140625,-2.8050003051757812,-0.03943622661974522,59740800.0,-5708000.0,-0.09554609245272916
44,2020-03-06,66.5199966430664,67.09750366210938,64.5,66.51000213623047,66.28764343261719,51541200,,,68.32250213623047,-1.8125,-0.02652859516746031,54032800.0,-2491600.0,-0.04611273152603601
45,2020-03-09,59.97499847412109,64.8499984741211,59.54499816894531,61.36000061035156,61.15485382080078,61416000,,,66.51000213623047,-5.150001525878906,-0.07743198557309183,51541200.0,9874800.0,0.19159041698679902
46,2020-03-10,64.13500213623047,65.2699966430664,61.497501373291016,65.2699966430664,65.05177307128906,58064800,,,61.36000061035156,3.9099960327148438,0.06372222936476346,61416000.0,-3351200.0,-0.05456558551517521
47,2020-03-11,63.8650016784668,64.1500015258789,60.64250183105469,61.61750030517578,61.4114875793457,49996400,,,65.2699966430664,-3.652496337890625,-0.055959805818047714,58064800.0,-8068400.0,-0.13895509844174092
48,2020-03-12,56.3650016784668,59.02999877929688,53.95000076293945,54.07749938964844,53.89669799804688,81654000,,,61.61750030517578,-7.540000915527344,-0.12236784806562484,49996400.0,31657600.0,0.6331975902264964
49,2020-03-13,57.625,60.255001068115234,54.90250015258789,60.209999084472656,60.00869369506836,63483600,64.32545036315918,,54.07749938964844,6.132499694824219,0.11340205749229049,81654000.0,-18170400.0,-0.22252920861194803
50,2020-03-16,53.102500915527344,56.525001525878906,48.5,49.09999847412109,48.93583297729492,72697200,64.10790031433106,,60.209999084472656,-11.11000061035157,-0.18452085665646,63483600.0,9213600.0,0.14513354630172204
51,2020-03-17,50.227500915527344,55.21500015258789,47.75,54.317501068115234,54.13589096069336,83363200,64.01390029907226,,49.09999847412109,5.217502593994148,0.10626278525739896,72697200.0,10666000.0,0.14671816796245252
52,2020-03-18,50.025001525878906,52.48500061035156,45.16999816894531,50.70500183105469,50.53548431396485,87426800,63.84270034790039,,54.317501068115234,-3.612499237060547,-0.06650709561418156,83363200.0,4063600.0,0.04874572953053624
53,2020-03-19,50.4900016784668,54.182498931884766,48.34749984741211,53.24250030517578,53.064491271972656,76551200,63.707900390625,,50.70500183105469,2.5374984741210938,0.05004434242159883,87426800.0,-10875600.0,-0.12439663810181778
54,2020-03-20,54.75,57.58000183105469,51.282501220703125,51.4375,51.26551818847656,80463600,63.534750366210936,,53.24250030517578,-1.8050003051757812,-0.03390149401004583,76551200.0,3912400.0,0.051108277858479045
55,2020-03-23,51.4275016784668,54.119998931884766,49.630001068115234,53.17250061035156,52.99472427368164,64387600,63.38310035705567,,51.4375,1.7350006103515625,0.0337302670299211,80463600.0,-16076000.0,-0.19979220417679544
56,2020-03-24,57.25,63.165000915527344,57.01250076293945,62.29499816894531,62.08672332763672,110164400,63.40740028381347,,53.17250061035156,9.12249755859375,0.17156420055252752,64387600.0,45776800.0,0.7109567680733557
57,2020-03-25,63.45000076293945,65.45500183105469,60.915000915527344,61.40499877929688,61.199703216552734,79343200,63.37560028076172,,62.29499816894531,-0.8899993896484304,-0.014286851525940114,110164400.0,-30821200.0,-0.27977459142881
58,2020-03-26,63.48500061035156,65.55500030517578,62.5,64.30999755859375,64.09497833251953,69610800,63.425400238037106,,61.40499877929688,2.904998779296868,0.0473088321316979,79343200.0,-9732400.0,-0.1226620554754535
59,2020-03-27,62.5,65.77999877929688,62.16999816894531,63.182498931884766,62.97126388549805,63882800,63.46120018005371,,64.30999755859375,-1.1274986267089844,-0.01753224489989602,69610800.0,-5728000.0,-0.0822860820447402
60,2020-03-30,63.84000015258789,66.48999786376953,63.397499084472656,66.39749908447266,66.17549896240234,60225200,63.54450019836426,,63.182498931884766,3.2150001525878906,0.05088434624996219,63882800.0,-3657600.0,-0.057254847940290676
61,2020-03-31,66.80000305175781,68.8499984741211,64.4375,65.9000015258789,65.67967224121094,94996000,63.61610023498535,,66.39749908447266,-0.49749755859375,-0.0074927153199071395,60225200.0,34770800.0,0.5773463599954836
62,2020-04-01,63.91249847412109,65.38249969482422,60.31999969482422,60.76750183105469,60.56432723999024,65691200,63.59175025939941,,65.9000015258789,-5.132499694824219,-0.07788314986318612,94996000.0,-29304800.0,-0.30848456777127453
63,2020-04-02,61.060001373291016,64.0,60.57749938964844,63.86750030517578,63.65396499633789,67576400,63.61855026245117,,60.76750183105469,3.0999984741210938,0.0510140845141156,65691200.0,1885200.0,0.028697907786735533
64,2020-04-03,63.4900016784668,63.907501220703125,59.59749984741211,60.977500915527344,60.77363204956055,66321200,63.573800277709964,,63.86750030517578,-2.8899993896484375,-0.045249921726061904,67576400.0,-1255200.0,-0.018574531937185168
65,2020-04-06,63.810001373291016,67.47000122070312,63.23249816894531,67.0999984741211,66.87566375732422,72788400,63.66340026855469,,60.977500915527344,6.12249755859375,0.10040584587215706,66321200.0,6467200.0,0.09751331399311236
66,2020-04-07,69.32499694824219,69.5625,64.32499694824219,64.75749969482422,64.54097747802734,78452000,63.75755027770996,,67.0999984741211,-2.342498779296875,-0.034910563823638885,72788400.0,5663600.0,0.07780910145023112
67,2020-04-08,65.85250091552734,66.98750305175781,65.1500015258789,66.73750305175781,66.5143814086914,54244400,63.8524503326416,,64.75749969482422,1.9800033569335938,0.030575660985438624,78452000.0,-24207600.0,-0.3085657472084842
68,2020-04-09,68.0,68.2300033569336,65.1050033569336,65.73750305175781,65.51771545410156,52556400,63.939500427246095,,66.73750305175781,-1.0,-0.014984078730432171,54244400.0,-1688000.0,-0.031118419597230274
69,2020-04-13,65.13749694824219,67.55000305175781,64.25,67.4625015258789,67.2369613647461,39840800,64.0597004699707,,65.73750305175781,1.7249984741210938,0.02624070574696047,52556400.0,-12715600.0,-0.24194198993842808
70,2020-04-14,68.75,71.33000183105469,68.47250366210938,70.98750305175781,70.75016021728516,53094800,64.29730056762695,,67.4625015258789,3.5250015258789062,0.05225127213118097,39840800.0,13254000.0,0.33267404268990575
71,2020-04-15,69.30000305175781,71.0425033569336,68.84500122070312,70.20999908447266,69.97526550292969,36614800,64.49985054016113,,70.98750305175781,-0.7775039672851562,-0.010952687921961024,53094800.0,-16480000.0,-0.3103882112749271
72,2020-04-16,71.7699966430664,74.75,71.63749694824219,73.67500305175781,73.4286880493164,74562000,64.73770057678223,,70.20999908447266,3.4650039672851562,0.04935200131702411,36614800.0,37947200.0,1.0363896566415765
73,2020-04-17,74.5,74.71499633789062,71.73500061035156,73.08000183105469,72.83566284179688,53912000,64.94550064086914,,73.67500305175781,-0.595001220703125,-0.008076025735419767,74562000.0,-20650000.0,-0.276950725570666
74,2020-04-20,71.80999755859375,73.375,71.31749725341797,71.76249694824219,71.5225830078125,44938800,65.10950057983399,,73.08000183105469,-1.3175048828125,-0.018028254649723352,53912000.0,-8973200.0,-0.1664416085472622
75,2020-04-21,70.57749938964844,71.19249725341797,66.77749633789062,67.37750244140625,67.1522445678711,73516000,65.19910064697265,,71.76249694824219,-4.3849945068359375,-0.061104263275545745,44938800.0,28577200.0,0.6359137315638157
76,2020-04-22,69.30750274658203,71.96749877929688,68.8499984741211,71.5374984741211,71.29830932617188,48335600,65.31500061035156,,67.37750244140625,4.159996032714844,0.06174161822534918,73516000.0,-25180400.0,-0.34251591490287825
77,2020-04-23,71.95999908447266,73.28500366210938,70.75,71.00250244140625,70.7651138305664,42416000,65.3956005859375,,71.5374984741211,-0.5349960327148438,-0.007478539844503751,48335600.0,-5919600.0,-0.12246873939704894
78,2020-04-24,70.9000015258789,72.4175033569336,70.1500015258789,72.39749908447266,72.15543365478516,35232800,65.48085052490234,,71.00250244140625,1.3949966430664062,0.01964714756663133,42416000.0,-7183200.0,-0.16935118823085626
79,2020-04-27,73.74749755859375,75.875,73.5,74.2699966430664,74.02167510986328,47938800,65.61235046386719,,72.39749908447266,1.87249755859375,0.02586411937253441,35232800.0,12706000.0,0.36062986762335103
80,2020-04-28,75.75,76.05000305175781,72.78500366210938,72.83999633789062,72.5964584350586,44290400,65.6202003479004,,74.2699966430664,-1.4300003051757812,-0.019254077956246674,47938800.0,-3648400.0,-0.07610536767712162
81,2020-04-29,74.19249725341797,75.1449966430664,73.4375,74.61499786376953,74.36553192138672,37916000,65.62965026855468,,72.83999633789062,1.7750015258789062,0.02436850103128796,44290400.0,-6374400.0,-0.1439228365514874
82,2020-04-30,74.07250213623047,74.61499786376953,72.93000030517578,73.06999969482422,72.82569885253906,37591600,65.51755020141601,,74.61499786376953,-1.5449981689453125,-0.02070626835326239,37916000.0,-324400.0,-0.00855575482645854
83,2020-05-01,71.0875015258789,72.2249984741211,70.20999908447266,70.69499969482422,70.45863342285156,34209600,65.38795013427735,,73.06999969482422,-2.375,-0.03250307937483443,37591600.0,-3382000.0,-0.08996690750061187
84,2020-05-04,70.22000122070312,72.95999908447266,70.22000122070312,72.82250213623047,72.57903289794922,31755600,65.37405014038086,,70.69499969482422,2.12750244140625,0.03009410072268537,34209600.0,-2454000.0,-0.07173425003507783
85,2020-05-05,73.86750030517578,75.06749725341797,72.82250213623047,73.43499755859375,73.1894760131836,36889600,65.47635009765625,,72.82250213623047,0.6124954223632812,0.008410798920606588,31755600.0,5134000.0,0.1616722719772261
86,2020-05-06,74.23249816894531,75.5,73.85250091552734,74.44750213623047,74.1986083984375,32346400,65.65505020141602,,73.43499755859375,1.0125045776367188,0.01378776620546418,36889600.0,-4543200.0,-0.12315666204024978
87,2020-05-07,75.84500122070312,76.85250091552734,75.33000183105469,76.21749877929688,75.9626693725586,37373200,65.84115020751953,,74.44750213623047,1.7699966430664062,0.023775097784040078,32346400.0,5026800.0,0.15540523829545183
88,2020-05-08,76.9375,78.1875,76.59750366210938,78.125,77.86380767822266,33921600,66.14065017700196,,76.21749877929688,1.907501220703125,0.02502707713128549,37373200.0,-3451600.0,-0.09235494953603118
89,2020-05-11,78.07499694824219,81.125,77.7874984741211,80.65499877929688,80.38533020019531,46906000,66.4034001159668,,78.125,2.529998779296875,0.03238398437500001,33921600.0,12984400.0,0.382776755813405
90,2020-05-12,81.23500061035156,81.7249984741211,77.92749786376953,78.0250015258789,77.76415252685547,49306000,66.58175018310547,,80.65499877929688,-2.6299972534179688,-0.032607988261392884,46906000.0,2400000.0,0.05116616211145697
91,2020-05-13,79.17500305175781,80.78500366210938,75.94750213623047,77.80000305175781,77.53987884521484,62585200,66.80830017089843,,78.0250015258789,-0.22499847412109375,-0.002883671511963559,49306000.0,13279200.0,0.26932219202531127
92,2020-05-14,78.4175033569336,80.36000061035156,76.875,80.30500030517578,80.0364990234375,60231200,66.99185012817382,,77.80000305175781,2.5049972534179688,0.03219790687863444,62585200.0,-2354000.0,-0.03761272633146495
93,2020-05-15,78.89749908447266,85.00499725341797,78.73999786376953,84.90750122070312,84.62361907958984,98766000,67.32355010986328,,80.30500030517578,4.602500915527344,0.057312756341907356,60231200.0,38534800.0,0.6397813757653841
94,2020-05-18,87.6050033569336,89.16500091552734,86.80500030517578,87.50250244140625,87.2099609375,77446000,67.7434001159668,,84.90750122070312,2.595001220703125,0.030562685079588592,98766000.0,-21320000.0,-0.21586375878338704
95,2020-05-19,87.90249633789062,90.875,87.62750244140625,88.05500030517578,87.76060485839844,71732000,68.27730010986328,,87.50250244140625,0.5524978637695312,0.006314080721742776,77446000.0,-5714000.0,-0.07378044056503885
96,2020-05-20,89.91000366210938,90.43000030517578,88.88749694824219,89.69999694824219,89.40008544921875,58753600,68.7659001159668,,88.05500030517578,1.6449966430664062,0.018681467689117826,71732000.0,-12978400.0,-0.18092901355043778
97,2020-05-21,90.51499938964844,90.5250015258789,87.375,87.75250244140625,87.45911407470703,76106800,69.28860015869141,,89.69999694824219,-1.9474945068359375,-0.021711199254105473,58753600.0,17353200.0,0.29535551864055987
98,2020-05-22,88.25250244140625,90.93000030517578,87.13249969482422,90.2624969482422,89.96070861816406,103876400,70.01230010986328,,87.75250244140625,2.5099945068359517,0.028603110304596946,76106800.0,27769600.0,0.3648767258641803
99,2020-05-26,91.56749725341795,91.81749725341795,86.72000122070312,87.17749786376953,86.88603210449219,77078000,70.55165008544923,,90.2624969482422,-3.0849990844726705,-0.03417808268966516,103876400.0,-26798400.0,-0.25798352657581514
100,2020-05-27,86.25,86.32749938964844,79.96749877929688,85.25250244140625,84.96746826171875,117589200,71.27470016479492,,87.17749786376953,-1.9249954223632812,-0.022081333710350703,77078000.0,40511200.0,0.5255870676457615
101,2020-05-28,84.12249755859375,87.6050033569336,83.7925033569336,84.87000274658203,84.58625793457031,73489600,71.88575019836426,,85.25250244140625,-0.38249969482421875,-0.004486668236948321,117589200.0,-44099600.0,-0.37503104026560263
102,2020-05-29,85.54499816894531,88.75499725341797,84.8499984741211,88.75499725341797,88.45825958251953,74525600,72.64675010681152,,84.87000274658203,3.8849945068359375,0.04577582633567667,73489600.0,1036000.0,0.014097232805730275
103,2020-06-01,88.3324966430664,88.40750122070312,86.8949966430664,88.0625,87.76806640625,38987600,73.343150100708,,88.75499725341797,-0.6924972534179688,-0.007802346626643586,74525600.0,-35538000.0,-0.47685627489077576
104,2020-06-02,87.9625015258789,88.37249755859375,86.58000183105469,88.25250244140625,87.95743560791016,39132000,74.07945014953613,,88.0625,0.19000244140625,0.0021575862757274855,38987600.0,144400.0,0.0037037417024901043
105,2020-06-03,88.22250366210938,88.6624984741211,87.0,87.69499969482422,87.40180969238281,36544000,74.76990013122558,,88.25250244140625,-0.5575027465820312,-0.00631713244564569,39132000.0,-2588000.0,-0.06613513237248292
106,2020-06-04,87.27999877929688,89.43250274658203,86.7750015258789,87.66500091552734,87.41178131103516,42428000,75.27730018615722,,87.69499969482422,-0.029998779296875,-0.00034208084156761576,36544000.0,5884000.0,0.1610113835376532
107,2020-06-05,87.94499969482422,89.97000122070312,87.08000183105469,89.19999694824219,88.94234466552734,48174800,75.83320014953614,,87.66500091552734,1.5349960327148438,0.01750979315216039,42428000.0,5746800.0,0.13544828886584326
108,2020-06-08,88.77249908447266,88.89749908447266,86.85749816894531,88.05000305175781,87.79566192626953,38773600,76.30800025939942,,89.19999694824219,-1.149993896484375,-0.012892308697629806,48174800.0,-9401200.0,-0.19514767056635418
109,2020-06-09,88.0,91.09750366210938,87.51249694824219,90.45999908447266,90.1987075805664,46848800,76.85355026245117,,88.05000305175781,2.4099960327148438,0.02737076603277555,38773600.0,8075200.0,0.20826541770689344
110,2020-06-10,91.67749786376952,95.0,91.53500366210938,93.6675033569336,93.39694213867188,63218000,77.3989503479004,,90.45999908447266,3.2075042724609375,0.03545770843382101,46848800.0,16369200.0,0.34940489404210995
111,2020-06-11,91.5,92.6125030517578,87.86000061035156,87.9625015258789,87.70841217041016,58365200,77.84020034790039,,93.6675033569336,-5.7050018310546875,-0.06090694879861325,63218000.0,-4852800.0,-0.07676294726185584
112,2020-06-12,91.625,91.87249755859376,87.03250122070312,89.32499694824219,89.06697082519531,57090800,78.41135025024414,,87.9625015258789,1.3624954223632812,0.015489502898714536,58365200.0,-1274400.0,-0.02183492903305395
113,2020-06-15,88.15249633789062,91.82250213623048,87.4375,91.7375030517578,91.47251892089844,40000400,78.96875030517577,,89.32499694824219,2.412506103515611,0.02700818568080665,57090800.0,-17090400.0,-0.2993547121427621
114,2020-06-16,92.25,92.6675033569336,88.38749694824219,90.68499755859376,90.4230499267578,53571600,79.56290023803712,,91.7375030517578,-1.052505493164034,-0.011473012215846068,40000400.0,13571200.0,0.3392766072339277
115,2020-06-17,91.1374969482422,92.98999786376952,90.70249938964844,92.36000061035156,92.09320831298828,40830400,80.06810028076171,,90.68499755859376,1.6750030517577983,0.018470564005645285,53571600.0,-12741200.0,-0.23783497226142214
116,2020-06-18,92.2699966430664,92.8249969482422,91.1449966430664,92.18000030517578,91.91372680664062,25440800,80.61655029296875,,92.36000061035156,-0.18000030517578125,-0.0019488989171315696,40830400.0,-15389600.0,-0.3769152396253772
117,2020-06-19,92.4250030517578,94.4499969482422,92.27249908447266,92.6125030517578,92.344970703125,52416000,81.13405029296875,,92.18000030517578,0.43250274658201704,0.004691936918530537,25440800.0,26975200.0,1.060312568787145
118,2020-06-22,93.0,95.3125,92.73249816894533,95.26750183105467,94.99231719970705,39846800,81.72465026855468,,92.6125030517578,2.654998779296875,0.02866782228975162,52416000.0,-12569200.0,-0.23979700854700858
119,2020-06-23,95.51000213623048,96.4250030517578,94.0749969482422,94.5,94.22703552246094,37510800,82.2654002380371,,95.26750183105467,-0.7675018310546733,-0.008056281694210354,39846800.0,-2336000.0,-0.05862453195739681
120,2020-06-24,94.7624969482422,95.56500244140624,91.44499969482422,92.3550033569336,92.0882339477539,44937200,82.69275024414063,,94.5,-2.1449966430664062,-0.022698377175305873,37510800.0,7426400.0,0.19798031500261248
121,2020-06-25,93.55750274658205,95.0500030517578,91.82250213623048,94.9000015258789,94.6258773803711,37607200,83.18655029296875,,92.3550033569336,2.5449981689453125,0.027556689691292657,44937200.0,-7330000.0,-0.16311652706443658
122,2020-06-26,95.0,95.0,91.25,91.5500030517578,91.28556060791016,59208400,83.54405029296875,,94.9000015258789,-3.349998474121108,-0.035300299475839014,37607200.0,21601200.0,0.574390010423536
123,2020-06-29,91.69750213623048,92.04499816894533,89.0,92.0,91.73426055908205,34224800,83.92245025634766,,91.5500030517578,0.4499969482422017,0.0049153133068471355,59208400.0,-24983600.0,-0.421960397511164
124,2020-06-30,93.13999938964844,95.2624969482422,92.66500091552734,94.97750091552734,94.70315551757812,36789200,84.38675033569336,,92.0,2.9775009155273438,0.03236414038616675,34224800.0,2564400.0,0.07492812229728152
125,2020-07-01,95.2074966430664,95.75749969482422,94.12999725341795,95.3000030517578,95.02472686767578,32664800,84.9452003479004,,94.97750091552734,0.32250213623045454,0.0033955635084279567,36789200.0,-4124400.0,-0.11210898850749673
126,2020-07-02,96.38999938964844,97.375,95.78250122070312,96.12249755859376,95.84484100341795,36405600,85.43690032958985,,95.3000030517578,0.8224945068359659,0.008630582166815559,32664800.0,3740800.0,0.11452082976170064
127,2020-07-06,97.4175033569336,99.0875015258789,97.125,98.39250183105467,98.1082992553711,31589200,85.98470031738282,,96.12249755859376,2.270004272460909,0.023615743765679653,36405600.0,-4816400.0,-0.13229832772979977
128,2020-07-07,99.4625015258789,100.6999969482422,98.50749969482422,98.71749877929688,98.43233489990234,35780000,86.5111003112793,,98.39250183105467,0.3249969482422017,0.0033030662112876197,31589200.0,4190800.0,0.13266559457029614
129,2020-07-08,99.9375,102.25,99.65499877929688,102.16000366210938,101.86492156982422,36548000,87.06890045166016,,98.71749877929688,3.4425048828125,0.0348722863259423,35780000.0,768000.0,0.021464505310229143
130,2020-07-09,103.80249786376952,105.6999969482422,102.33499908447266,105.08999633789062,104.78644561767578,49454800,87.71390045166015,,102.16000366210938,2.92999267578125,0.028680428452920737,36548000.0,12906800.0,0.35314654700667614
